Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,ratio_443_555,ratio_488_555,ratio_531_547,ratio_443_488,diff_488_555,diff_555_645,sum_443_488,sum_555_645,tri_443_488_555,tri_488_555_645,ndci,ndci_678,ci_green,ci_rededge,brr_green_blue,brr_red_green,chl_a
0.0036234701344137876,0.02883852910619234,0.033338071765171326,0.020979041681098723,0.004445473963657475,0.003363090916144309,0.00364340402087701,0.0016833502466738746,0.0014739093766680889,0.001510678389188897,7.913098806002434,5.756508213941166,1.3214488176653005,1.3745696764832198,0.01733563766022171,0.0019600537742031354,0.049817570787291064,0.005326754267550885,0.011502891445970628,0.019018987906895587,-0.3678949282892044,-0.4137131983620115,-0.02519512508531533,-0.00017267185748497766,0.073133451307408,0.4619000080756095,0.057710609691279585
0.010325323323999236,0.01472372602175401,0.009942322440767119,0.015519226374346693,0.02410654894906853,0.030534561102747604,0.02324109816144946,0.018283852570696823,0.017160706987623713,0.015029992348663753,0.6334938403356173,0.667720541688774,0.7894581949207874,0.9486798495472196,-0.007721871787102767,0.004957245590752637,0.030242952396100704,0.04152495073214628,0.022445597808856778,0.010561980783594056,-0.11937705226132507,-0.21454552660550283,0.00851737213969545,-0.00325386022203307,0.7684543956776592,0.7866696218082135,9.116747108306274
0.009613668835658586,0.021792669275286756,0.01851840936618324,0.03142243961199695,0.014398116293462828,0.013757072934801863,0.012441422432846813,0.010539831512146242,0.006405975949337022,0.009062825355309006,1.751481224247473,2.5254278080966532,1.0465212942026159,0.6935163541729745,0.018981017179150135,0.0019015909207005712,0.0532151088872837,0.022981253944993056,0.002811652096136619,0.029520848691296377,-0.08274170693840298,-0.15710570325995477,-0.009351246842439943,-0.0014770061568372354,0.2337905324720155,0.8470883840370255,1.6663861646098186
0.011853169760686339,0.01883175400086454,0.007019760812423854,0.0212739038199627,0.027015493226895147,0.010399874540908492,0.031210108135773573,0.01668603866512494,0.007175875811845172,0.005375238284728085,0.6033670422383992,0.6816132169167989,2.5974251608014693,0.8851628265973311,-0.009936204315810875,0.014524069470648632,0.04010565782082724,0.047896146800898515,0.028767958316675415,0.006749834349314067,-0.30323454403292704,-0.7061341833402792,0.012378354134909033,-0.011310800380396856,0.7781777348589309,0.534618591321329,3.851133659129133
0.004049780035895194,0.023545148791438823,0.012736391459198882,0.01657557086870874,0.012718233711107009,0.003809734331023328,0.0071713059359132586,0.003901463784500573,0.0054219090316174985,0.0033076052186787937,3.282786456938941,2.311051845364172,3.3374758265270295,1.4203871824832315,0.009404264932795482,0.0032698421514126856,0.04012071966014756,0.011072769720413832,0.01414088385864334,0.013305728717296055,-0.2952781423100146,-0.3686768580610993,-0.016373842855525563,-0.0005938585658217792,0.17873874790657174,0.5439622653246169,0.4069365502015705
0.0018445025117744167,0.0071119894782238355,0.00864590146150896,0.023112605165915075,0.01398960298827639,0.04836881716948428,0.009490744306261421,0.014175379837516365,0.02886173543323059,0.023831012932535596,0.7492816123936533,2.435021890620081,0.28922174626498687,0.30769710857186694,0.013621860859653653,-0.004684635531254944,0.03022459464413891,0.023666124143777785,-0.006509871381429819,0.027797240697170017,0.1979385202357406,0.43034459974332756,0.002378754828037586,0.00965563309501923,0.31399694259122823,1.493443078546194,14.325277885831575
0.007029059682095702,0.0164439916384104,0.01894488483682865,0.014879526361265579,0.024749962308989258,0.041348317084634156,0.02653041053174832,0.034883638379398584,0.020267453751117267,0.002726481865794113,0.6197933433932207,0.5608268110532709,0.5985579461525522,1.1050678745621905,-0.011650884170482741,-0.008353227847650264,0.031323517999675976,0.06141404891114691,0.02809487580889314,0.023232754208915844,0.13601271993995176,-0.8135899996663347,0.01008641889333792,-0.03215715651360447,0.8469535120068807,1.314805269688007,10.112267990787924
0.010359487748156718,0.01644555247580055,0.009641756103876076,0.022144977777429662,0.027020547691281892,0.023915246621636133,0.0095192102876115,0.005865617106322642,0.0039708879624259326,0.015460618828958236,1.727435842168412,2.3261017465387894,1.1297988400419576,0.7425977141800093,0.012625767489818161,0.003653593181288859,0.03859053025323021,0.015384827393934142,0.003819784985982389,0.018491384596140803,-0.23746484915912205,0.23783872479259746,-0.00692634218818905,0.009595001722635594,0.24666578975097048,0.6161226411096693,4.946324013410703
0.01367370743118907,0.026737751424884593,0.0105244196115534,0.024218710956001248,0.008061611262331347,0.004679677049272765,0.009915997146627002,0.0031495627485418898,0.0010116932503941157,0.0009816861822048637,2.696153989918079,2.442141567443991,1.7223173437235704,1.1039665780263745,0.014302713809374246,0.006766434398085112,0.050956462380885845,0.013065559895168891,0.012435037615510347,0.017452276557916136,-0.5178435986496239,-0.8197605797745231,-0.016821754278257592,-0.002167876566337026,0.1945936214898035,0.3175923822477985,0.19200654677771026
0.019020063353038224,0.006786992053899072,0.02883932647883703,0.024368273167957755,0.010015666294566652,0.009010890843915492,0.013774778039451336,0.0063110226511846005,0.003072529850942175,0.008289186876841935,0.49267577006992674,1.7689217333620961,1.111383445276512,0.2785061338153915,0.010593495128506419,0.0074637553882667355,0.031155265221856826,0.020085800690635938,-0.0038065030746073474,0.01690451777969102,-0.3715751205589543,-0.2486109170542445,0.006987785985552264,0.001978164225657334,0.44211903902358674,0.4581245889060475,0.8172325874150855
0.013678448097361972,0.009115094090185277,0.01176366306463451,0.041691390508872155,0.002207819402681375,0.005447746160386885,0.0024872893486963016,0.0025092580662620903,0.001846444214760639,0.0018709813506175323,3.6631970051879135,16.75504118149108,0.4051976982764435,0.21862728375446788,0.03920410116017585,-2.196871756578872e-05,0.05080648459905743,0.004996547414958392,-0.03008900706999058,0.04171335922643794,0.004395899776765124,-0.14137869395809227,-0.006627804741488975,-0.0006382767156445581,0.04895517596126862,1.0084269611075476,0.06381134831262054
0.016014667818480925,0.03078665551116237,0.03111922676146412,0.0366638010403654,0.007328880210064743,0.008280949377142778,0.006242002509589926,0.0018447608966301015,0.003026847265499026,0.002535351604240939,4.931386054045428,5.872783325658743,0.8849221211483862,0.8396787828541166,0.030421798530775476,0.004397241612959824,0.06745045655152777,0.008086763406220027,0.0003648569803868934,0.032266559427405576,-0.5436906833325582,-0.42224896117017185,-0.024544653001572443,0.0006905907076108374,0.0925406629999385,0.2954925764960609,0.11499454786722742
0.01357922992364785,0.007213104268423126,0.017875152315786264,0.02569715659745525,0.016393196259424,0.017761250132442938,0.010526204642057432,0.015125607690967506,0.0073540709391393035,0.014491345903443543,0.6851870476238221,2.4410237542825053,0.9229233986228834,0.2806856686808968,0.015170951955397818,-0.004599403048910074,0.03291026086587838,0.025651812333024937,-0.007957847686974693,0.030296559646365323,0.17929430072619723,0.1584880488649712,0.003313100373634306,-0.0006342617875239633,0.31983595781864294,1.4368114048566045,2.3162731610173535
0.0027279515841891902,0.010283084654574235,0.01423030221387107,0.018106095104506247,0.010000326725760863,0.026362492741841784,0.02538000552377681,0.01842894898551007,0.007503625489716041,0.017981762969135222,0.4051488285182826,0.7133718594223755,0.37932480433024096,0.5679036087911815,-0.007273910419270564,0.006951056538266741,0.02838917975908048,0.04380895450928688,0.017556995073844797,0.011155038566239506,-0.158663861127572,-0.17061278169660424,0.015096920869202576,-0.0004471860163748481,0.8939712865206189,0.7260921545541572,4.591264937338853
0.008777036511445941,0.009408650264636888,0.01708903180178233,0.022005535078922812,0.04203003246400042,0.024554277535698277,0.02420628251242507,0.03379142302961684,0.006103116891674757,0.03149448722318824,0.38867023838002607,0.9090460718846839,1.7116496607663048,0.4275389210929532,-0.002200747433502258,-0.009585140517191768,0.0314141853435597,0.05799770554204191,0.011609397698139146,0.03159067559611458,0.16526473181791485,0.13084332410543512,0.014797632247788182,-0.0022969358064285975,0.7705280821266108,1.395919720120275,18.869316654547124
0.010656807952471955,0.007451087974319417,0.02579636389406639,0.012679198824028206,0.0068851163864928466,0.0136889874268789,0.013461121395354513,0.004507391700419179,0.0020046060872548005,0.004072665416484201,0.5534854244361982,0.941842555988503,0.5029308042295656,0.587616020673119,-0.0007819225713263066,0.008953729694935334,0.02013028679834762,0.017968513095773693,0.008233010545645724,0.003725469129092872,-0.4982733615103455,-0.5354188835949599,0.006010033421035095,-0.0004347262839349778,0.6686667141645114,0.3348203130878453,0.37101406550910154
0.011711432331701006,0.00397635443112616,0.006843539445709523,0.021370555200387137,0.010800324048607448,0.008982232188699334,0.015625677263494828,0.0037412791439579846,0.0025782729073325493,0.004193424562613668,0.2544593686858333,1.3675687313457525,1.2022759538814958,0.18605826266935077,0.005744877936892309,0.011884398119536843,0.025346909631513297,0.019366956407452812,-0.0017685235057661487,0.009486157080850294,-0.6136113624751712,-0.5768009065332729,0.011649322832368667,0.0004521454186556832,0.6164483577008065,0.23941616511770628,0.2790581138660161
0.0033895485517658097,0.0227298948854111,0.02754366578843973,0.02297714409497388,0.010129755206141542,0.010515686616152521,0.009351244706436265,0.0031365178480350464,0.00404351304076352,0.007036321484421671,2.430421315833221,2.4568587345838897,0.9632078596488087,0.9891962898075357,0.013625899388537616,0.0062147268584012184,0.04570703898038498,0.012487762554471312,0.009103995496873483,0.016762417236572662,-0.4976255118387354,-0.14125233379512675,-0.013378650178974834,0.0038998036363866247,0.2045864341379693,0.33537593877077215,0.5415698896583021
0.02151744114876055,0.028492736174508062,0.0347341048404396,0.03548431816369271,0.003276403603103168,0.005716750587536852,0.002620208969244468,0.003745452677365549,0.003925422587999413,0.0020746251474160846,10.87007427062206,13.537386213782353,0.5730231763247666,0.8029443625972837,0.032864109194448245,-0.001125243708121081,0.06397705433820078,0.006365661646610017,-0.004371373019940183,0.036609561871813794,0.17673998880091682,-0.11618464542703559,-0.025872527205263594,-0.0016708275299494642,0.04095480858785607,1.4289027396564764,0.14904639005877274
0.026270783094891028,0.028845428485714694,0.032975817702238966,0.042112579665794535,0.00559657668166631,0.004830180258512029,0.006982257407590748,0.0016995691466612764,0.0016704263381015498,0.0017474486581221243,4.1306551945743735,6.0305065684702495,1.1584284547871575,0.6849436384801909,0.03513032225820378,0.005282688260929471,0.07095800815150922,0.008681826554252025,-0.006284893772489093,0.03682989140486506,-0.6084065169242051,-0.5995859567448621,-0.021863171078123946,4.787951146084787e-05,0.09839846397912543,0.2433777029060761,0.10410572858464373
0.0040116804878718455,0.00991942071135423,0.01991333280280054,0.014593126440571565,0.010679360591564517,0.01837157463807454,0.010053661397063318,0.005019425973341819,0.003769973752504527,0.004524709796614481,0.9865494539926937,1.4513792025690497,0.5812664148569067,0.6796858141353574,0.004539465043508247,0.0050342354237214995,0.024512547151925794,0.015073087370405136,0.005379955667845984,0.009558891016850066,-0.33396618316046006,-0.3792311428936258,0.00013424068570908748,-0.0004947161767273377,0.41012674888519746,0.4992138248243597,0.7771616727025924
0.016617561931149757,0.008309974233364782,0.021678621031584935,0.03850108938756849,0.007255217479165985,0.009133735798750823,0.009961775109308336,0.003470721382164559,0.002219198452518765,0.0016527138060345452,0.8341023602550938,3.864494477206103,0.7942449173142083,0.21583177343222043,0.028539314278260158,0.006491053727143777,0.04681106362093328,0.013432496491472896,-0.020229340044895374,0.032010035660424714,-0.48319912327100145,-0.715343225225618,0.001651800875943554,-0.0018180075761300139,0.21280358819416922,0.3483689377793768,0.21325571620860181
0.016329008651792303,0.012748012466093667,0.01611487762377123,0.011664339809413057,0.014017730401703635,0.024341729809235196,0.032247799831793836,0.01480398458653608,0.00944762553959359,0.013006689723697753,0.3953019192213628,0.36169841576284883,0.5758487446377341,1.0928110688903356,-0.02058346002238078,0.017443815245257756,0.024412352275506723,0.04705178441832991,0.03333147248847444,-0.0057794754358447,-0.37072864998106964,-0.42516632340266536,0.01949978736570017,-0.0017972948628383265,1.3209083073833825,0.4590553652772203,2.901389227100811
0.008149525765454541,0.012457169864784607,0.0038898993858499436,0.026721466365249635,0.007062537027105006,0.008912785011266001,0.005910795408693939,0.005476645732738433,0.001971231149414092,0.005559763519404855,2.107172018582541,4.520025562108054,0.7923162851895991,0.46616841778437523,0.020810670956555696,0.00043414967595550597,0.039178636230034244,0.011387441141432371,-0.00835350109177109,0.026287316689294127,-0.038121958094512416,-0.03060019056601415,-0.0065463744560906685,8.311778666642185e-05,0.1508639685674992,0.9263929744057835,0.6360447897004096
0.014887026365497803,0.003312981999401465,0.015084008827698578,0.025009845269289455,0.028304246073314037,0.01741501283944301,0.021496216297112316,0.020358518454348672,0.02346856782975652,0.0029881763243163073,0.1541121396190488,1.1633992477737214,1.625185186428655,0.13246181661318898,0.0035136289721771387,0.0011376978427636436,0.02832282726869092,0.04185473475146099,-0.00020064697277567475,0.02387214742652581,-0.027181408940000314,-0.755880873913311,0.018183234297710852,-0.017370342130032364,0.7589446190725141,0.9470304514302811,4.534785363057123
0.011774775752040837,0.01872235634911997,0.019222365860895624,0.022786832283032528,0.018507947414003384,0.014291431747342022,0.030667078524114252,0.005403692445923173,0.011548909798026955,0.003834393794762218,0.6104835141333885,0.7430146712685401,1.2949474058146422,0.8215944420066823,-0.007880246241081725,0.025263386078191077,0.0415091886321525,0.03607077097003743,0.026602602590201696,-0.0024765537951585512,-0.700364451170856,-0.7777032463459651,0.01194472217499428,-0.0015692986511609552,0.7387843692032873,0.17619925035975958,2.283275135412858
0.024571345166831238,0.027460346648625837,0.020705331372064362,0.03542653177945712,0.003898645985698481,0.002924065891077252,0.0149385550559761,0.004291639672896794,0.0025387410241126374,0.004154950531444327,1.8380966866641177,2.371324423432936,1.3328403977466217,0.7751131752438055,0.020487976723481023,0.010646915383079306,0.06288687842808297,0.01923019472887289,0.006972369925144816,0.024779616396377817,-0.5536273504159616,-0.564749083193653,-0.012521791592649737,-0.00013668914145246666,0.23754267800685094,0.28726690030705154,0.3051751481376893
0.01698027871040387,0.013673109649320834,0.008761279843077166,0.026548272197370167,0.0288669492439267,0.03611327904823301,0.024873926013316654,0.007446990159128546,0.02018307135325104,0.00692990005276592,0.549674384639416,1.0672703984388816,0.7993223180607586,0.5150088314162985,0.0016743461840535122,0.017426935854188107,0.040221381846691,0.0323209161724452,0.011998763465267322,0.009121336343182058,-0.5391677820464359,-0.5641919224229517,0.01120081636399582,-0.0005170901063626257,0.6184100709929233,0.2993773792590113,6.529333731967806
0.002236938237713545,0.008724519619775056,0.014307286759282351,0.013098576895314155,0.009886033913355076,0.008108798415449807,0.02820674113490188,0.02562781270381741,0.0077416226852260114,0.016893063864872885,0.3092952242453782,0.46436107140486627,1.2190233846653207,0.6660153751145887,-0.015108164239587723,0.002578928431084468,0.02182309651508921,0.05383455383871929,0.02383268385936278,0.010519648464229687,-0.04790381536355007,-0.2508531116037839,0.019482221515126824,-0.008734748838944525,1.2924585957269616,0.9085382832058011,4.109528694404939
0.011166194246584805,0.013745804007337312,0.021797552402536603,0.0390044978516593,0.006597897009939358,0.010578665824967205,0.008443375793448605,0.0014538293483161318,0.0014543257534487873,0.004402709920584592,1.6278058134269335,4.618991244079893,0.6236394531828051,0.352406834021542,0.030561122058210693,0.0069895464451324735,0.05275030185899661,0.009897205141764736,-0.01681531805087338,0.032014951406526826,-0.706142815290886,-0.314520036902244,-0.005302428213888707,0.0029488805722684606,0.16006004583579025,0.17216540143133557,0.5092994164203419
0.014349922870391182,0.008577699475196356,0.016692676030554257,0.03902555864199057,0.005810253061750779,0.004174937806344517,0.010367413047042971,0.004207215290421868,0.004219728919060997,0.0026137041294350353,0.8272914510907415,3.7638892726327584,1.3913648457415337,0.2197913363021251,0.028658145594947594,0.006160197756621103,0.04760325811718692,0.01457462833746484,-0.02008044611975124,0.03286536088536946,-0.422636857499109,-0.5972607404635586,0.0017897135718466153,-0.001593511160986833,0.21778331302888104,0.4057723463883173,0.2131583313159734
0.004453652488408217,0.00868143745172586,0.02409034741478139,0.019635743036367635,0.01494279271143552,0.02149441311543938,0.021973477640756935,0.0038165175985269218,0.003386537140352015,0.0036793481776010253,0.3950691158011444,0.8935704118831223,0.6951619227407474,0.4421016986191481,-0.0023377346043893,0.018156960042230014,0.028317180488093494,0.025789995239283856,0.01101917205611516,0.0014787829941376217,-0.7040038538169333,-0.7131150570947031,0.013292040189031075,-0.0001371694209258965,0.7759494876443698,0.17367955957452544,1.6190366853476785
0.011980567331807834,0.01878557500558873,0.02814809388241477,0.010889250610785673,0.006634863113615101,0.008095073505409063,0.010428593615384589,0.003493910842143704,0.0014210765864187862,0.0017003879126343303,1.8011799594835909,1.0440723783065766,0.8195161653587121,1.7249901473326565,0.00046065699540108473,0.006934682773240885,0.029674825616374405,0.013922504457528292,0.018324918010187645,0.003954567837544789,-0.4980558446613902,-0.7195563886547615,-0.008356981390204141,-0.0017935229295093736,0.3514171349500835,0.3349997105342505,0.10243220246539607
0.027977161856681504,0.015096064041490604,0.006372018265996447,0.01996372287537057,0.007950618573170648,0.008352232574891438,0.006358431806084929,0.0047331041171867665,0.003360047940159412,0.0022804441313873363,2.3738070478318765,3.1392305923099255,0.9518014136310551,0.7561369188907613,0.013605291069285642,0.0016253276888981627,0.03505978691686117,0.011091535923271695,0.001490772972204962,0.018338395186472407,-0.14652444672171766,-0.47199609163493084,-0.008737632235405675,-0.00245265998579943,0.18135450927449318,0.7442652522286606,0.18422908241441538
0.003928921448554527,0.021954506963793707,0.00585975342768704,0.044000171245711525,0.004854680993768709,0.0072891324229834055,0.0035764493564689405,0.0018459932763771193,0.0018989358349881095,0.0013039030828257251,6.1369162149268055,12.299313522397737,0.6659249396435497,0.4989527856246202,0.040423721889242585,0.0017304560800918212,0.06595467820950524,0.00542244263284606,-0.01846921492544888,0.042269715165619705,-0.3190696753408323,-0.4655566878042488,-0.018378057607324767,-0.0005420901935513942,0.054225041020858136,0.5160082205046712,0.05959492748195002
0.009497871946250857,0.01917307744815537,0.01533423482991118,0.03170543521466327,0.03056801846399692,0.01987105790159338,0.030220281476449836,0.017022720227195726,0.004632121709206419,0.017858012833529023,0.6344230459947946,1.0491095567661475,1.5382412136362542,0.6047061840395227,0.0014851537382134343,0.01319756124925411,0.05087851266281864,0.047243001703645565,0.017687923709941936,0.01850787396540916,-0.27934892840027403,-0.2571225060671289,0.011047204028294465,0.0008352926063332974,0.5939577620705867,0.56326930545486,3.4697526209421317
0.016605091118870208,0.008647426716793355,0.013029095907430541,0.029378550200047433,0.003596932081230045,0.00964504554079102,0.010603799214812325,0.014928738774122275,0.01395470727964871,0.014825244915729143,0.8154257842727474,2.7703070661642277,0.37289188258747125,0.29433489137554575,0.01877475098523511,-0.004324939559309951,0.03802597691684079,0.025532537988934602,-0.010127324268441755,0.033703489759357386,0.1693826982059532,0.16600229552283255,0.0019563724980189694,-0.00010349385839313226,0.2788493873178828,1.407734222187862,1.7834704718635412
0.008711086896256997,0.00596593372108104,0.0232991466465317,0.015669289776425264,0.009627133793915856,0.02987217406464113,0.022641802825854977,0.013166114020957723,0.0033387524412516415,0.013812453607849844,0.26348035474957904,0.6920207669049294,0.32226685296594737,0.3807162347473832,-0.006972513049429713,0.009475688804897254,0.021635223497506302,0.0358079168468127,0.012938446770510753,0.00619360097152801,-0.26461813534973405,-0.24219687588980807,0.016675869104773935,0.000646339586892121,1.0464766565414974,0.5814701528877787,3.3123245183597665
